_id,A1.12 Postal Code,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),Soma de B2.4.1a  Total Project Grants,Soma de B2.4.1.99  Other Project Grant,Soma de B2.9  Total Operating Revenues,Soma de B3.3  Local,Soma de B3.5  Total Capital Revenues,Soma de B5.0  Total Operating Expenditures,Soma de C0.1.E  English Print Titles Held,Soma de C0.1.F  French Print Titles Held,Soma de C0.1.O  Other Print Titles Held,Soma de C0.1.T  Total Print Titles Held,Soma de C0.2.E  English Print Volumes Held,Soma de C0.2.F  French Print Volumes Held,Soma de C0.2.O  Other Print Volumes Held,Soma de C0.2.T  Total Print Volumes Held,Soma de C0.3.1.E  English CD and DVD Titles,Soma de C0.3.1.F  French CD and DVD Titles,Soma de C0.3.1.O  Other CD and DVD Titles,Soma de C0.3.1.T  Total CD and DVD Titles,Soma de C0.3.2.E  English CD and DVD Copies,Soma de C0.3.2.F  French CD and DVD Copies,Soma de C0.3.2.O  Other CD and DVD Copies,Soma de C0.3.2.T  Total CD and DVD Copies,C0.3.5.E  English E-Book Titles,C0.3.5.F  French E-Book Titles,C0.3.5.O  Other E-Book Titles,C0.3.5.T  Total E-Book Titles,C0.3.6.E  English E-Book Copies,C0.3.6.F  French E-Book Copies,C0.3.6.O  Other E-Book Copies,C0.3.6.T  Total E-Book Copies,C0.3.7.O  Other E-Audio Book Titles,C0.3.7.E  English E-Audio Book Titles,C0.3.7.T  Total E-Audio Book Titles,C0.3.8.E  English E-Audio Book Copies,C0.3.8.O  Other E-Audio Book Copies,C0.3.8.T  Total E-Audio Book Copies,Soma de C0.4.E  English Special Collections - Original Format,Soma de C0.4.T  Total Special Collections - Original Format,Soma de C0.5.E  English Special Collections - Digital Format,Soma de C0.5.T  Total Special Collections - Digital Format,Soma de C3.1.E  English Print Periodical Titles Held,Soma de C3.1.T  Total Print Periodical Titles Held,Soma de C3.2.0.E  English Databases and Database Subscriptions,Soma de C3.2.0.F  French Databases and Database Subscriptions,Soma de C3.2.0.O  Other Databases and Database Subscriptions,Soma de C3.2.0.T  Total Databases and Database Subscriptions,"Soma de C4.2  If yes, how many",Soma de C4.3.90  Other,"C5.1  If you provide e-learning services (e.g. Gale Courses, Learning express), please state how many:",Soma de C5.1.1.90  Other,Soma de D1.0.H  How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,Soma de D1.1.1.C  Librarians,Soma de D1.1.2.C  Library Technicians,Soma de D1.1.3.1.C  Other Specialized Professional Staff,Soma de D1.1.4.C  Other Staff,Soma de D1.2.1.C  Librarians,Soma de D1.2.1.H  Librarians,Soma de D1.2.2.C  Library Technicians,Soma de D1.2.3.1.C  Other Specialized Professional Staff,Soma de D1.2.3.1.H  Other Specialized Professional Staff,Soma de D1.2.3.C  EXCEL Graduates,Soma de D1.2.3.H  EXCEL Graduates,Soma de D1.2.4.C  Other Staff,Soma de E1.1  Total No. of Public Access Workstations available in your library,Soma de E1.1.1  Provide Internet access,Soma de E2.1.T  Does your library have an automated catalogue system?,Soma de E2.3.T  Does your library provide wireless Internet connection?,Soma de E2.5  If yes state how many:,Soma de E3.2.SPC  Branches open 12 hours per week or more,Soma de E3.3.SPC  Branches open less than 12 hours per week,Soma de E3.3.SPH  Branches open less than 12 hours per week,Soma de E3.4.SPC  Bookmobile stop locations,Soma de E3.4.SPH  Bookmobile stop locations,Soma de E3.6.SPC  No. of Bookmobiles owned by your library board,Soma de F2.307.Programs  Newcomer focus,"Soma de F2.308.Programs  Careers, job help / skills ",Soma de F2.319.Programs  Book Clubs,Soma de H1.3.1.T  Yes,Soma de H1.3.2.13  Facebook,Library Full Name,Library Number,Survey Year From,A1.14  No. of Active Library Cardholders,B2.1.4  Total Provincial Operating Funding,B2.2  Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.6  Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)"
293,P0V2P0,Ontario Library Service - North,First Nations Library,0,0,29548,0,0,28918,11500,0,10,11510,11665,0,11,11676,183,0,0,183,207,0,0,207,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,40,0,0,0,1,0,0,0,0,0,0,0,0,8,7,1,0,1,0,0,0,0,0,0,2,0,4,0,0,Sachigo Lake FN,L1084,2019,75,13630,15918,0
293,P6A3C3,Ontario Library Service - North,Public or Union Library,11392,0,3253330,249021,249021,3639126,78483,3494,595,82572,111204,3589,608,115401,13952,39,0,13991,14728,41,0,14769,75814,644,132,76590,88282,647,175,89104,9,18707,18794,23696,39,23816,75138,75138,78936,78936,229,239,4,0,0,4,1,0,,0,35,3,3,5,14,0,0,2,0,0,0,0,24,40,21,1,1,1,1,0,0,0,0,0,0,0,6,1,1,Sault Ste. Marie,L0191,2020,20097,368069,2790524,10415
294,P0P1P0,Ontario Library Service - North,First Nations Library,0,0,16073,0,0,34820,3570,0,0,3570,3604,0,0,3604,435,0,0,435,435,0,0,435,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,35,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Sagamok Anishnawbek FN,L0432,2019,93,16073,0,0
294,P0T2S0,Ontario Library Service - North,Public or Union Library,7941,7941,141186,0,0,141186,10393,150,0,10543,10441,150,0,10591,1422,0,0,1422,0,0,0,0,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,10,10,4,0,0,4,0,0,,0,32.5,0,0,0,1,0,0,0,0,0,2,45,1,4,4,1,1,0,0,0,0,0,0,0,1,0,7,1,1,Schreiber Twp,L0301,2020,639,3871,120927,1502
294,P2A2W8,Ontario Library Service - North,Public or Union Library,0,0,214087,0,0,214087,36649,29,0,36678,36649,29,0,36678,5723,0,0,5723,5723,0,0,5723,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,0,0,8,0,0,8,0,0,,0,,0,1,0,0,0,0,0,0,0,0,0,6,,16,1,1,0,0,3,20,0,0,0,0,,0,1,1,Seguin Twp,L0321,2021,1029,23424,,
295,L9L1A8,Southern Ontario Library Service,Public or Union Library,5682,0,1210428,15000,15000,1143759,36821,595,0,37416,38761,597,0,39358,4013,631,0,4644,4266,631,0,4897,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,69,69,2,0,0,2,2,1,,1,35,2,0,0,0,0,0,3,9,149.75,0,0,0,29,27,1,1,0,0,0,0,0,0,0,0,0,21,1,1,Scugog Memorial,L0304,2020,3176,59757,684226,21537
295,N0H2L0,Southern Ontario Library Service,First Nations Library,0,0,74662,0,0,74662,14220,10,26,14256,14220,10,26,14256,340,1,6,347,340,1,6,347,,,,,,,,,,,,,,,0,0,0,0,5,5,0,0,0,0,0,0,,2,35,0,0,0,0,0,0,0,0,0,0,0,1,10,10,0,1,1,0,0,0,0,0,0,0,0,1,1,1,Saugeen FN,L0415,2019,196,15051,59611,0
295,P0W1H0,Ontario Library Service - North,First Nations Library,0,0,38554,0,0,37585,8455,0,0,8455,8777,0,0,8777,1147,0,0,1147,1147,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,2,,4,1,1,0,0,0,0,0,0,0,0,,0,0,0,Seine River FN,L0416,2021,13,13969,,
296,K0L1H0,Southern Ontario Library Service,Public or Union Library,46460,42470,648317,0,0,805458,34606,358,0,34964,43393,372,0,43765,5680,0,0,5680,6351,0,0,6351,818,0,0,818,881,0,0,881,0,1,1,1,0,1,0,0,0,0,113,113,4,0,0,4,1,0,,0,,1,0,0,0,1,30,2,0,0,0,0,2,,22,1,1,0,2,0,0,0,0,0,0,,22,1,1,Selwyn,L0309,2021,5215,37113,,
296,P2A2W8,Ontario Library Service - North,Public or Union Library,0,0,210574,0,0,205890,14864,0,0,14864,14864,0,0,14864,4753,0,0,4753,4753,0,0,4753,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,0,0,8,0,0,8,0,0,,0,35,0,1,0,0,0,0,0,0,0,0,0,4,16,16,1,1,0,3,0,0,0,0,0,0,0,0,1,1,Seguin Twp,L0321,2020,1094,23424,183983,218
296,P6A3C3,Ontario Library Service - North,Public or Union Library,0,0,3406619,0,269381,3398155,88038,3533,595,92166,97326,3630,608,101564,14180,39,0,14219,17000,41,0,17041,,,,,,,,,,,,,,,71692,71692,76618,76618,172,180,4,0,0,4,0,0,,0,35,3,3,5,14,0,0,0,3,48,0,0,34,43,24,1,1,1,2,0,0,0,0,0,0,0,24,1,1,Sault Ste. Marie,L0191,2019,18757,368069,2790524,38091
297,P0P1B0,Ontario Library Service - North,First Nations Library,0,0,14753,0,0,25903,3885,0,0,3885,4527,0,0,4527,4,0,0,4,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,,0,,0,0,0,0,1,24,0,0,0,0,0,0,,6,0,1,0,0,0,0,0,0,0,0,,0,0,0,Serpent River FN,L0417,2021,1,14553,,
297,P0T2S0,Ontario Library Service - North,Public or Union Library,19321,18061,150380,0,0,145806,10777,150,0,10927,11087,151,0,11238,1478,0,0,1478,1678,0,0,1678,,,,,,,,,,,,,,,0,0,0,0,14,14,1,0,0,1,0,0,,0,32.5,0,0,0,0,0,0,0,0,0,2,34,1,3,3,1,1,0,0,0,0,0,0,0,0,0,10,1,1,Schreiber Twp,L0301,2019,533,3871,121314,2680
297,P0W1H0,Ontario Library Service - North,First Nations Library,0,0,38236,0,0,37614,8406,0,0,8406,8728,0,0,8728,1147,0,0,1147,1147,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,,0,40,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Seine River FN,L0416,2020,3,13969,24267,0
298,K0L1H0,Southern Ontario Library Service,Public or Union Library,11000,8000,577232,0,0,577668,38111,343,0,38454,47405,356,0,47761,5504,0,0,5504,6134,0,0,6134,824,0,0,824,877,0,0,877,0,1,1,1,0,1,0,0,0,0,113,113,4,0,0,4,1,0,,0,35,1,0,0,0,1,30,2,0,0,0,0,2,26,22,1,1,0,2,0,0,0,0,0,0,0,44,1,1,Selwyn,L0309,2020,4547,37113,489238,18102
298,L0K1E0,Southern Ontario Library Service,Public or Union Library,0,0,308804,0,0,154235,16719,70,0,16789,16741,70,0,16811,5749,0,0,5749,5874,0,0,5874,83142,1010,523,84675,83142,1010,523,84675,81,21129,21380,21129,81,21380,30,30,0,0,78,78,16,0,0,16,2,0,,0,,1,0,0,0,0,0,0,0,0,0,0,2,,6,1,1,1,0,0,0,0,0,0,0,,0,1,1,Severn Township Library,L0258,2021,779,25342,,
298,L9L1A8,Southern Ontario Library Service,Public or Union Library,2759,0,806117,20000,20000,791536,41832,601,0,42433,42189,601,0,42790,3623,0,0,3623,3623,0,0,3623,,,,,,,,,,,,,,,0,0,0,0,169,169,2,0,0,2,2,1,,1,35,2,0,0,0,0,0,3,0,0,0,0,10,29,27,1,1,0,0,0,0,0,0,0,12,3,18,1,1,Scugog Memorial,L0304,2019,6487,59757,677426,59898
299,L9V3L2,Southern Ontario Library Service,Public or Union Library,2737,2737,420680,0,0,397905,31691,447,38,32176,32508,451,38,32997,4361,0,0,4361,4373,0,0,4373,74837,814,109,75760,87130,814,109,88053,7,19653,19734,25674,7,25758,14,14,811,811,63,63,33,1,0,34,6,5,,0,,1,0,0,0,1,28,1,2,23.34,1,10.28,2,,8,1,1,0,0,0,0,0,0,0,0,,45,1,1,Shelburne,L0075,2021,3965,6283,,
299,P0P1B0,Ontario Library Service - North,First Nations Library,0,0,18941,0,0,25903,3885,0,0,3885,4127,0,0,4127,4,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,,0,32.5,0,0,0,0,1,24,0,0,0,0,0,0,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Serpent River FN,L0417,2020,15,14553,200,0
299,P2A2W8,Ontario Library Service - North,Public or Union Library,0,0,213278,0,0,205436,32100,0,0,32100,32100,0,0,32100,3579,0,0,3579,3579,0,0,3579,,,,,,,,,,,,,,,0,0,0,0,981,981,12,0,0,12,0,0,,0,35,0,1,0,0,0,0,0,2,15,0,0,4,17,17,1,1,0,3,0,0,0,0,0,0,0,0,1,1,Seguin Twp,L0321,2019,2726,23424,180375,3512
300,L0K1E0,Southern Ontario Library Service,Public or Union Library,0,0,242589,0,0,82472,15333,64,6,15403,15333,64,6,15403,233,0,0,233,4413,0,0,4413,85686,846,443,86975,99675,854,443,100972,0,22280,22373,27299,0,27392,0,0,0,0,74,74,18,0,0,18,2,0,,0,35,1,0,0,0,0,0,0,0,0,0,0,3,6,6,1,1,1,0,0,0,0,0,0,0,0,0,1,1,Severn Township Library,L0258,2020,1460,25342,197199,549
300,P0W1H0,Ontario Library Service - North,First Nations Library,0,0,36128,0,0,252900,8406,0,0,8406,8728,0,0,8728,1147,0,0,1147,1147,0,0,1147,,,,,,,,,,,,,,,0,0,0,0,22,22,0,0,0,0,0,0,,0,40,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Seine River FN,L0416,2019,23,13969,22159,0
300,P8T1B3,Ontario Library Service - North,Public or Union Library,6100,0,369841,0,0,326186,22808,325,0,23133,23265,326,0,23591,3097,0,0,3097,3130,0,0,3130,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,73,73,11985,42,0,12027,0,0,,0,,0,2,0,5,0,0,2,0,0,0,0,2,,6,1,1,1,0,0,0,0,0,0,0,,0,1,1,Sioux Lookout,L0031,2021,939,11703,,
301,K0L1H0,Southern Ontario Library Service,Public or Union Library,13716,11756,623627,0,0,608723,45763,324,0,46087,58276,337,0,58613,7083,0,0,7083,7872,0,0,7872,,,,,,,,,,,,,,,0,0,0,0,75,75,4,0,0,4,0,0,,0,35,1,0,0,0,1,30,2,0,0,0,0,2,26,22,1,1,0,2,0,0,0,0,0,0,0,77,1,1,Selwyn,L0309,2019,5008,37113,478658,58819
301,L9V3L2,Southern Ontario Library Service,Public or Union Library,3780,3780,424155,0,0,389271,31056,445,38,31539,32430,445,38,32913,4300,0,0,4300,4308,0,0,4308,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,14,14,729,729,85,85,29,1,0,30,7,6,,0,35,1,1,1,4,1,28,1,2,20.57,1,11.5,3,11,8,1,1,0,0,0,0,0,0,0,0,0,23,1,1,Shelburne,L0075,2020,4543,6283,205036,3435
301,P0X1N0,Ontario Library Service - North,Public or Union Library,0,0,33525,0,0,34060,3434,0,0,3434,10302,0,0,10302,816,0,0,816,2449,0,0,2449,56,0,0,56,217,0,0,217,0,177,177,533,0,533,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,16,0,0,0,0,0,0,,3,1,1,0,0,1,8,0,0,0,0,,0,0,0,Sioux Narrows Nestor Falls Twp,L0308,2021,202,6906,,
302,N0A1M0,Southern Ontario Library Service,First Nations Library,8017,0,315652,0,0,206872,24472,0,50,24522,29260,0,50,29310,555,0,0,555,565,0,0,565,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,2038,2038,52246,52246,10,10,5,0,0,5,0,0,,0,,0,0,0,3,0,0,0,0,0,0,0,0,,6,1,1,0,0,0,0,0,0,0,0,,44,1,1,Six Nations FN,L0420,2021,399,41947,,
302,P0P1B0,Ontario Library Service - North,First Nations Library,0,0,18941,0,0,25669,3885,0,0,3885,4127,0,0,4127,3,0,0,3,3,0,0,3,,,,,,,,,,,,,,,0,0,0,0,4,4,0,0,0,0,0,0,,0,32.5,0,0,0,0,0,0,1,0,0,0,0,0,12,12,1,1,0,0,0,0,0,0,0,0,2,0,0,0,Serpent River FN,L0417,2019,15,14553,200,0
302,P0P1X0,Ontario Library Service - North,First Nations Library,5663,0,19256,0,0,19820,2050,0,60,2110,2050,0,60,2110,470,0,0,470,470,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,32.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Sheshegwaning FN,L0419,2020,50,13593,0,0
303,K7A2B9,Southern Ontario Library Service,Public or Union Library,7309,5966,998956,0,0,998956,32865,690,0,33555,33327,690,0,34017,2724,15,0,2739,2724,15,0,2739,75183,814,109,76106,87477,814,109,88400,7,19683,19764,25734,7,25815,0,0,412,412,9,9,8,0,0,8,1,0,,0,,1,1,0,1,0,0,0,0,0,0,0,7,,5,1,1,0,0,0,0,0,0,0,0,,8,1,1,Smiths Falls,L0209,2021,1194,20921,,
303,L0K1E0,Southern Ontario Library Service,Public or Union Library,0,0,282146,0,0,162051,14889,0,0,14889,14914,0,0,14914,4836,0,0,4836,4848,0,0,4848,,,,,,,,,,,,,,,0,0,0,0,60,60,18,0,0,18,2,0,,0,35,1,0,0,0,0,0,0,0,0,0,0,3,6,6,1,1,1,0,0,0,0,0,0,0,10,1,1,1,Severn Township Library,L0258,2019,852,25342,232484,1031
303,L0L1X0,Southern Ontario Library Service,"County, County co-operative or Regional Municipality Library",0,0,717886,0,0,717886,16737,0,2567,19304,17562,0,2570,20132,30270,0,3600,33870,31034,0,3611,34645,11118,296,370,11784,12690,304,373,13367,0,3743,3766,3773,0,3797,0,0,0,0,8,8,17,1,0,18,1,0,,0,35,1,4,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Simcoe County Co-operative,L0307,2020,680,15692,698997,3197
304,K0J2M0,Ontario Library Service - North,Public or Union Library,0,0,76249,0,0,69791,19114,0,0,19114,19114,0,0,19114,1039,0,0,1039,1039,0,0,1039,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,5,5,0,0,0,0,1,0,,0,,0,0,0,0,0,0,0,0,0,2,24,0,,6,1,1,0,2,0,0,0,0,0,0,,0,1,1,South Algonquin Twp,L0311,2021,260,6464,,
304,L9V3L2,Southern Ontario Library Service,Public or Union Library,5618,1960,416305,0,0,415027,33356,401,36,33793,39853,401,36,40290,4689,0,0,4689,4697,0,0,4697,,,,,,,,,,,,,,,14,14,699,699,85,85,19,1,0,20,6,5,,0,35,2,1,1,4,1,28,1,1,4,0,0,4,11,8,1,1,0,0,0,0,0,0,0,11,0,21,1,1,Shelburne,L0075,2019,4407,6283,197801,12288
304,P8T1B3,Ontario Library Service - North,Public or Union Library,2500,0,373808,0,0,363245,23071,325,0,23396,23572,327,0,23899,3215,0,0,3215,3250,0,0,3250,65030,550,132,65712,92803,550,175,93528,9,16647,16726,25448,39,25560,0,0,0,0,73,73,12854,49,0,12903,1,1,,0,37.5,1,1,0,0,0,0,2,0,0,0,0,4,6,6,1,1,1,0,0,0,0,0,0,0,0,4,1,1,Sioux Lookout,L0031,2020,1406,11703,348000,5900
305,P0A1X0,Ontario Library Service - North,Public or Union Library,6000,0,92408,0,0,93297,9296,25,0,9321,9296,25,0,9321,880,0,0,880,880,0,0,880,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,1,1,0,0,194,194,4,0,0,4,0,0,,0,,0,0,0,0,0,0,0,2,41.5,0,0,0,,7,1,1,0,0,0,0,0,0,0,0,,3,1,1,South River-Machar Union,L0312,2021,771,6580,,
305,P0P1X0,Ontario Library Service - North,First Nations Library,0,0,13593,0,0,19820,2050,0,60,2110,2050,0,60,2110,470,0,0,470,470,0,0,470,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,32.5,0,0,0,0,1,20,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sheshegwaning FN,L0419,2019,50,13593,0,0
